case_id,case_title,source_batch,bucket,candidate_id,title,url,doi,source_type,year,venue,authors,abstract_snippet,consistency_status,axis_task,axis_object,axis_method,axis_scenario,evidence_has_title,evidence_has_abstract,evidence_has_url,evidence_title_abstract_consistent,decision_reason,role_in_paper_groups
ENG-THESIS-072,基于深度学习的动态SLAM研究,r5,parallel,c-6c2e7d38,BPC-SLAM: Part-Level Dynamic Suppression and Structure-Constrained RGB-D SLAM for Human-Centric Dynamic Environments,http://arxiv.org/abs/astro-ph/0611654v1,,,2026,,,"<title>Abstract</title>
                <p>In indoor dynamic scenes, traditional visual SLAM algorithms often suffer from a significant decline in localization accuracy due to interference from dynamic objects. To address this issue, this study proposes a visual SLAM method based on deep learning. B",aligned,proxy,direct,direct,missing,True,True,True,True,2/4 axes directly match topic atoms,core
ENG-THESIS-072,基于深度学习的动态SLAM研究,r5,parallel,c-ef0b2f05,VAR-SLAM: Visual Adaptive and Robust SLAM for Dynamic Environments,http://arxiv.org/abs/2510.16205v1,,,2025,,,"Visual SLAM in dynamic environments remains challenging, as several existing methods rely on semantic filtering that only handles known object classes, or use fixed robust kernels that cannot adapt to unknown moving objects, leading to degraded accuracy when they appear in the scene. We present VAR-",aligned,proxy,direct,proxy,missing,True,True,True,True,1 direct + 2 proxy axis — strong topical fit,core
ENG-THESIS-072,基于深度学习的动态SLAM研究,r5,parallel,c-f62e729e,REDO-SLAM: Robust Efficient Dynamic Optical Flow-Based SLAM with Deep Reinforcement Learning,https://doi.org/10.1109/icarcv63323.2024.10821543,,,2024,"2024 18th International Conference on Control, Automation, Robotics and Vision (ICARCV)",,,proxy,proxy,proxy,proxy,missing,True,False,True,True,3/4 axes proxy-match — adjacent topic,core
ENG-THESIS-073,面向汽车自动驾驶的模拟图像生成技术及应用研究,r6,baseline,c-1c38c3f9,Cityscapes,,,,,,,,off_topic,missing,missing,missing,missing,True,False,False,True,no axis token matches the topic atoms,baseline
ENG-THESIS-073,面向汽车自动驾驶的模拟图像生成技术及应用研究,r6,parallel,c-4f56d910,Large-scale Simulated Dataset for Aerial Image Deblurring based on DOTA Dataset,https://doi.org/10.1109/iciba50161.2020.9276819,,,2020,"2020 IEEE International Conference on Information Technology,Big Data and Artificial Intelligence (ICIBA)",,,proxy,proxy,proxy,missing,missing,True,False,True,True,2/4 axes proxy-match — adjacent topic,parallel
ENG-THESIS-073,面向汽车自动驾驶的模拟图像生成技术及应用研究,r6,parallel,c-c44ce341,Asymmetric GAN for Unpaired Image-to-image Translation,http://arxiv.org/abs/1912.11660v1,,,2019,,,Unpaired image-to-image translation problem aims to model the mapping from one domain to another with unpaired training data. Current works like the well-acknowledged Cycle GAN provide a general solution for any two domains through modeling injective mappings with a symmetric structure. While in sit,aligned,proxy,proxy,direct,missing,True,True,True,True,1 direct + 2 proxy axis — strong topical fit,parallel
ENG-THESIS-074,基于深度学习的混凝土桥梁裂缝检测研究,r1,core,c-635ae36b,YOLOv5-W Bridge Crack Real-Time Detection Algorithm,https://doi.org/10.12677/mos.2024.131028,,,2024,Modeling and Simulation,,,aligned,proxy,proxy,direct,missing,True,False,True,True,1 direct + 2 proxy axis — strong topical fit,core
ENG-THESIS-074,基于深度学习的混凝土桥梁裂缝检测研究,r1,core,c-78f2b59c,YOLOv5s-GTB: light-weighted and improved YOLOv5s for bridge crack detection,http://arxiv.org/abs/2206.01498v1,,,2022,,,"In response to the situation that the conventional bridge crack manual detection method has a large amount of human and material resources wasted, this study is aimed to propose a light-weighted, high-precision, deep learning-based bridge apparent crack recognition model that can be deployed in mobi",aligned,direct,proxy,direct,missing,True,True,True,True,2/4 axes directly match topic atoms,core
ENG-THESIS-074,基于深度学习的混凝土桥梁裂缝检测研究,r1,baseline,c-635ae36b,YOLOv5-W Bridge Crack Real-Time Detection Algorithm,https://doi.org/10.12677/mos.2024.131028,,,2024,Modeling and Simulation,,,aligned,proxy,proxy,direct,missing,True,False,True,True,1 direct + 2 proxy axis — strong topical fit,core
ENG-THESIS-074,基于深度学习的混凝土桥梁裂缝检测研究,r1,baseline,c-78f2b59c,YOLOv5s-GTB: light-weighted and improved YOLOv5s for bridge crack detection,http://arxiv.org/abs/2206.01498v1,,,2022,,,"In response to the situation that the conventional bridge crack manual detection method has a large amount of human and material resources wasted, this study is aimed to propose a light-weighted, high-precision, deep learning-based bridge apparent crack recognition model that can be deployed in mobi",aligned,direct,proxy,direct,missing,True,True,True,True,2/4 axes directly match topic atoms,core
ENG-THESIS-074,基于深度学习的混凝土桥梁裂缝检测研究,r1,parallel,c-5255eb49,Research on Tunnel Crack Detection Algorithm Based on Improved YOLOv5,https://doi.org/10.1109/icctit60726.2023.10435797,,,2023,2023 3rd International Conference on Communication Technology and Information Technology (ICCTIT),,,aligned,direct,proxy,direct,missing,True,False,True,True,2/4 axes directly match topic atoms,parallel
ENG-THESIS-074,基于深度学习的混凝土桥梁裂缝检测研究,r1,parallel,c-6331c607,Road Crack Defect Detection Based on Improved YOLOv5,https://doi.org/10.1109/icc59986.2023.10421380,,,2023,2023 3rd International Conference on Intelligent Communications and Computing (ICC),,,aligned,proxy,proxy,direct,missing,True,False,True,True,1 direct + 2 proxy axis — strong topical fit,parallel
ENG-THESIS-074,基于深度学习的混凝土桥梁裂缝检测研究,r1,parallel,c-8414feca,Research on Freeway Surface Crack Detection Based on Improved ViT-YOLOv5,https://doi.org/10.12677/mos.2023.126465,,,2023,Modeling and Simulation,,,aligned,direct,proxy,direct,missing,True,False,True,True,2/4 axes directly match topic atoms,parallel
ENG-THESIS-074,基于深度学习的混凝土桥梁裂缝检测研究,r1,parallel,c-9f36d402,Runway Crack Detection Based on YOLOV5,https://doi.org/10.1109/iccasit53235.2021.9633666,,,2021,2021 IEEE 3rd International Conference on Civil Aviation Safety and Information Technology (ICCASIT),,,aligned,direct,proxy,direct,missing,True,False,True,True,2/4 axes directly match topic atoms,parallel
ENG-THESIS-074,基于深度学习的混凝土桥梁裂缝检测研究,r1,parallel,c-ad7b6238,Road Crack Detection Algorithm Based on Improved YOLOV5 Model,https://doi.org/10.1109/icsece61636.2024.10729401,,,2024,"2024 IEEE 2nd International Conference on Sensors, Electronics and Computer Engineering (ICSECE)",,,aligned,direct,proxy,direct,missing,True,False,True,True,2/4 axes directly match topic atoms,parallel
ENG-THESIS-075,基于深度学习的混凝土路面裂缝检测研究,r1,core,c-a2eaf549,Concrete Pavement Crack Detection and Classification Using Deep Convolutional Neural Network with Grid Search Optimizati,http://arxiv.org/abs/astro-ph/0611654v1,,,2024,,,"We use observations from the 9 square degree multiwavelength survey in Bootes to identify hundreds of obscured active galactic nuclei (AGN) with high redshifts (z > 0.7), luminosities (L_bol > 10^45 ergs/s), and moderate obscuring columns (N_H > 10^22 cm^-2), and to measure the clustering properties",metadata_mismatch,missing,missing,missing,missing,True,True,True,False,title and abstract share <5% tokens — likely two different papers glued together (e.g. crossref metadata mismatch),core
ENG-THESIS-075,基于深度学习的混凝土路面裂缝检测研究,r1,baseline,c-a2eaf549,Concrete Pavement Crack Detection and Classification Using Deep Convolutional Neural Network with Grid Search Optimization,http://arxiv.org/abs/astro-ph/0611654v1,,,2024,,,"We use observations from the 9 square degree multiwavelength survey in Bootes to identify hundreds of obscured active galactic nuclei (AGN) with high redshifts (z > 0.7), luminosities (L_bol > 10^45 ergs/s), and moderate obscuring columns (N_H > 10^22 cm^-2), and to measure the clustering properties",metadata_mismatch,missing,missing,missing,missing,True,True,True,False,title and abstract share <5% tokens — likely two different papers glued together (e.g. crossref metadata mismatch),core
ENG-THESIS-075,基于深度学习的混凝土路面裂缝检测研究,r1,baseline,c-ba09135d,dimitrisdais/crack_detection_CNN_masonry,https://github.com/dimitrisdais/crack_detection_CNN_masonry,,,,,,,aligned,proxy,missing,direct,missing,True,False,True,True,1 direct + 1 proxy axis — strong topical fit,baseline
ENG-THESIS-075,基于深度学习的混凝土路面裂缝检测研究,r1,baseline,c-be4c661c,Automatic crack classification and segmentation on masonry surfaces using convolutional neural networks and transfer learning,,,,,,,,proxy,proxy,proxy,proxy,missing,True,False,False,True,3/4 axes proxy-match — adjacent topic,baseline
ENG-THESIS-075,基于深度学习的混凝土路面裂缝检测研究,r1,parallel,c-4688647b,Ash08Thaty/Crack-Detection-for-Structural-Health-Monitoring-using-Deep-Learning,https://github.com/Ash08Thaty/Crack-Detection-for-Structural-Health-Monitoring-using-Deep-Learning,,,,,,,proxy,proxy,missing,proxy,missing,True,False,True,True,2/4 axes proxy-match — adjacent topic,parallel
ENG-THESIS-075,基于深度学习的混凝土路面裂缝检测研究,r1,parallel,c-487fdd8c,antialopezg/Crack-detection-railway-axles-deep-learning,https://github.com/antialopezg/Crack-detection-railway-axles-deep-learning,,,,,,,proxy,proxy,missing,proxy,missing,True,False,True,True,2/4 axes proxy-match — adjacent topic,parallel
ENG-THESIS-075,基于深度学习的混凝土路面裂缝检测研究,r1,parallel,c-79d484e5,ankursingh4455/crack_detection_of_roads.github.io,https://github.com/ankursingh4455/crack_detection_of_roads.github.io,,,,,,,proxy,proxy,proxy,missing,missing,True,False,True,True,2/4 axes proxy-match — adjacent topic,parallel
ENG-THESIS-079,基于结构光的隧道裂缝检测技术研究与实现,r6,core,c-687f613b,Concrete crack detection and quantification using deep learning and structured light,https://doi.org/10.1016/j.conbuildmat.2020.119096,,,2020,Construction and Building Materials,,,aligned,direct,proxy,direct,missing,True,False,True,True,2/4 axes directly match topic atoms,core
ENG-THESIS-079,基于结构光的隧道裂缝检测技术研究与实现,r6,baseline,c-687f613b,Concrete crack detection and quantification using deep learning and structured light,https://doi.org/10.1016/j.conbuildmat.2020.119096,,,2020,Construction and Building Materials,,,aligned,direct,proxy,direct,missing,True,False,True,True,2/4 axes directly match topic atoms,core
ENG-THESIS-079,基于结构光的隧道裂缝检测技术研究与实现,r6,baseline,c-8f2634b2,Ash08Thaty/Crack-Detection-for-Structural-Health-Monitoring-using-Deep-Learning,https://github.com/Ash08Thaty/Crack-Detection-for-Structural-Health-Monitoring-using-Deep-Learning,,,,,,,proxy,proxy,proxy,proxy,missing,True,False,True,True,3/4 axes proxy-match — adjacent topic,baseline
ENG-THESIS-079,基于结构光的隧道裂缝检测技术研究与实现,r6,baseline,c-bfdfda4b,dimitrisdais/crack_detection_CNN_masonry,https://github.com/dimitrisdais/crack_detection_CNN_masonry,,,,,,,proxy,proxy,proxy,proxy,missing,True,False,True,True,3/4 axes proxy-match — adjacent topic,baseline
ENG-THESIS-079,基于结构光的隧道裂缝检测技术研究与实现,r6,parallel,c-5a1358f3,Automatic crack classification and segmentation on masonry surfaces using convolutional neural networks and transfer learning,,,,,,,,proxy,proxy,proxy,proxy,missing,True,False,False,True,3/4 axes proxy-match — adjacent topic,parallel
ENG-THESIS-079,基于结构光的隧道裂缝检测技术研究与实现,r6,parallel,c-67f0da11,Sub-dataset Generation and Matching for Crack Detection on Brick Walls using Convolutional Neural Networks,http://arxiv.org/abs/astro-ph/0611654v1,,,2026,,,"<title>Abstract</title>
                <p>This study presents a novel concrete micro-surface image dataset designed for both surface classification and micro-crack detection tasks using deep learning. The dataset was constructed under controlled laboratory conditions by preparing concrete samples w",aligned,direct,proxy,proxy,missing,True,True,True,True,1 direct + 2 proxy axis — strong topical fit,parallel
ENG-THESIS-079,基于结构光的隧道裂缝检测技术研究与实现,r6,parallel,c-6c433e9b,Deep Learning‐Based Crack Damage Detection Using Convolutional Neural Networks,,,,,,,,proxy,proxy,proxy,proxy,missing,True,False,False,True,3/4 axes proxy-match — adjacent topic,parallel
ENG-THESIS-079,基于结构光的隧道裂缝检测技术研究与实现,r6,parallel,c-a249e8b4,antialopezg/Crack-detection-railway-axles-deep-learning,https://github.com/antialopezg/Crack-detection-railway-axles-deep-learning,,,,,,,proxy,proxy,proxy,proxy,missing,True,False,True,True,3/4 axes proxy-match — adjacent topic,parallel
ENG-THESIS-080,基于三维重建裂缝损伤检测算法研究,r2,baseline,c-10243d7d,MP-SfM: Monocular Surface Priors for Robust Structure-from-Motion,http://arxiv.org/abs/2504.20040v1,,,2025,,,"While Structure-from-Motion (SfM) has seen much progress over the years, state-of-the-art systems are prone to failure when facing extreme viewpoint changes in low-overlap, low-parallax or high-symmetry scenarios. Because capturing images that avoid these pitfalls is challenging, this severely limit",proxy,proxy,proxy,proxy,missing,True,True,True,True,3/4 axes proxy-match — adjacent topic,baseline
ENG-THESIS-080,基于三维重建裂缝损伤检测算法研究,r2,baseline,c-67c21c0e,dimitrisdais/crack_detection_CNN_masonry,https://github.com/dimitrisdais/crack_detection_CNN_masonry,,,,,,,proxy,proxy,missing,missing,missing,True,False,True,True,1/4 axes proxy-match — adjacent topic,baseline
ENG-THESIS-080,基于三维重建裂缝损伤检测算法研究,r2,baseline,c-83f43d30,MASt3R-SfM: a Fully-Integrated Solution for Unconstrained Structure-from-Motion,http://arxiv.org/abs/2409.19152v1,,,2024,,,"Structure-from-Motion (SfM), a task aiming at jointly recovering camera poses and 3D geometry of a scene given a set of images, remains a hard problem with still many open challenges despite decades of significant progress. The traditional solution for SfM consists of a complex pipeline of minimal s",proxy,proxy,missing,proxy,missing,True,True,True,True,2/4 axes proxy-match — adjacent topic,baseline
ENG-THESIS-080,基于三维重建裂缝损伤检测算法研究,r2,baseline,c-b8fcadf0,Automatic crack classification and segmentation on masonry surfaces using convolutional neural networks and transfer learning,,,,,,,,proxy,proxy,proxy,proxy,missing,True,False,False,True,3/4 axes proxy-match — adjacent topic,baseline
ENG-THESIS-080,基于三维重建裂缝损伤检测算法研究,r2,parallel,c-69ac7818,Light3R-SfM: Towards Feed-forward Structure-from-Motion,http://arxiv.org/abs/2501.14914v1,,,2025,,,"We present Light3R-SfM, a feed-forward, end-to-end learnable framework for efficient large-scale Structure-from-Motion (SfM) from unconstrained image collections. Unlike existing SfM solutions that rely on costly matching and global optimization to achieve accurate 3D reconstructions, Light3R-SfM ad",proxy,proxy,missing,proxy,missing,True,True,True,True,2/4 axes proxy-match — adjacent topic,parallel
ENG-THESIS-080,基于三维重建裂缝损伤检测算法研究,r2,parallel,c-7bfa60d1,SfM-TTR: Using Structure from Motion for Test-Time Refinement of Single-View Depth Networks,http://arxiv.org/abs/2211.13551v2,,,2022,,,"Estimating a dense depth map from a single view is geometrically ill-posed, and state-of-the-art methods rely on learning depth's relation with visual appearance using deep neural networks. On the other hand, Structure from Motion (SfM) leverages multi-view constraints to produce very accurate but s",aligned,missing,proxy,direct,missing,True,True,True,True,1 direct + 1 proxy axis — strong topical fit,parallel
ENG-THESIS-080,基于三维重建裂缝损伤检测算法研究,r2,parallel,c-b98f4cb0,Dense-SfM: Structure from Motion with Dense Consistent Matching,http://arxiv.org/abs/2501.14277v3,,,2025,,,"We present Dense-SfM, a novel Structure from Motion (SfM) framework designed for dense and accurate 3D reconstruction from multi-view images. Sparse keypoint matching, which traditional SfM methods often rely on, limits both accuracy and point density, especially in texture-less areas. Dense-SfM add",aligned,proxy,proxy,direct,missing,True,True,True,True,1 direct + 2 proxy axis — strong topical fit,parallel
ENG-THESIS-080,基于三维重建裂缝损伤检测算法研究,r2,parallel,c-c106f4d1,ETH3D,,,,,,,,off_topic,missing,missing,missing,missing,True,False,False,True,no axis token matches the topic atoms,parallel
ENG-THESIS-083,基于多分辨率网络的桥梁裂缝分割算法研究,r6,core,c-0d2a8044,dacl10k: Benchmark for Semantic Bridge Damage Segmentation,https://doi.org/10.1109/wacv57701.2024.00843,,,2024,2024 IEEE/CVF Winter Conference on Applications of Computer Vision (WACV),,,proxy,proxy,proxy,missing,missing,True,False,True,True,2/4 axes proxy-match — adjacent topic,core
ENG-THESIS-083,基于多分辨率网络的桥梁裂缝分割算法研究,r6,core,c-83cc7650,Image-Based Autonomous Concrete Crack Semantic Segmentation Using the Deep Fully Convolutional Encoder-Decoder Network f,https://doi.org/10.2139/ssrn.3995191,,,2021,SSRN Electronic Journal,,,aligned,direct,proxy,direct,missing,True,False,True,True,2/4 axes directly match topic atoms,core
ENG-THESIS-083,基于多分辨率网络的桥梁裂缝分割算法研究,r6,baseline,c-0d2a8044,dacl10k: Benchmark for Semantic Bridge Damage Segmentation,https://doi.org/10.1109/wacv57701.2024.00843,,,2024,2024 IEEE/CVF Winter Conference on Applications of Computer Vision (WACV),,,proxy,proxy,proxy,missing,missing,True,False,True,True,2/4 axes proxy-match — adjacent topic,core
ENG-THESIS-083,基于多分辨率网络的桥梁裂缝分割算法研究,r6,baseline,c-39d8172f,Rethinking Atrous Convolution for Semantic Image Segmentation,,,,,,,,proxy,proxy,missing,proxy,missing,True,False,False,True,2/4 axes proxy-match — adjacent topic,baseline
ENG-THESIS-083,基于多分辨率网络的桥梁裂缝分割算法研究,r6,baseline,c-55e4e192,Research on the application of semantic segmentation in pavement crack images,https://doi.org/10.1117/12.3065042,,,2025,International Conference on Signal Processing and Neural Network Applications (SPNNA 2024),,,aligned,direct,proxy,missing,missing,True,False,True,True,1 direct + 1 proxy axis — strong topical fit,baseline
ENG-THESIS-083,基于多分辨率网络的桥梁裂缝分割算法研究,r6,baseline,c-83cc7650,Image-Based Autonomous Concrete Crack Semantic Segmentation Using the Deep Fully Convolutional Encoder-Decoder Network for Bridge Inspection,https://doi.org/10.2139/ssrn.3995191,,,2021,SSRN Electronic Journal,,,aligned,direct,proxy,direct,missing,True,False,True,True,2/4 axes directly match topic atoms,core
ENG-THESIS-083,基于多分辨率网络的桥梁裂缝分割算法研究,r6,baseline,c-e337cfa9,Encoder-Decoder with Atrous Separable Convolution for Semantic Image Segmentation,,,,,,,,aligned,proxy,missing,direct,missing,True,False,False,True,1 direct + 1 proxy axis — strong topical fit,baseline
ENG-THESIS-083,基于多分辨率网络的桥梁裂缝分割算法研究,r6,parallel,c-344a0549,SegNeXt: Rethinking Convolutional Attention Design for Semantic Segmentation,http://arxiv.org/abs/2209.08575v1,,,2022,,,"We present SegNeXt, a simple convolutional network architecture for semantic segmentation. Recent transformer-based models have dominated the field of semantic segmentation due to the efficiency of self-attention in encoding spatial information. In this paper, we show that convolutional attention is",aligned,direct,proxy,proxy,missing,True,True,True,True,1 direct + 2 proxy axis — strong topical fit,parallel
ENG-THESIS-083,基于多分辨率网络的桥梁裂缝分割算法研究,r6,parallel,c-854e5c78,Semantic Segmentation Using Generative Knowledge Distillation for Crack Detection,https://doi.org/10.2139/ssrn.4836215,,,2024,,,,aligned,direct,proxy,missing,missing,True,False,True,True,1 direct + 1 proxy axis — strong topical fit,parallel
ENG-THESIS-083,基于多分辨率网络的桥梁裂缝分割算法研究,r6,parallel,c-b3eea2c3,On Enhancing Crack Semantic Segmentation Using StyleGAN and Brownian Bridge Diffusion,https://doi.org/10.1109/access.2024.3368376,,,2024,IEEE Access,,,aligned,direct,proxy,missing,missing,True,False,True,True,1 direct + 1 proxy axis — strong topical fit,parallel
ENG-THESIS-083,基于多分辨率网络的桥梁裂缝分割算法研究,r6,parallel,c-ca6c4dca,SegFormer: Simple and Efficient Design for Semantic Segmentation with Transformers,,,,,,,,proxy,direct,missing,missing,missing,True,False,False,True,1 axis directly matches — partial fit,parallel
ENG-THESIS-083,基于多分辨率网络的桥梁裂缝分割算法研究,r6,parallel,c-f7f6dbb0,Text-Enhanced Label-Efficient Automated Bridge Defect Semantic Segmentation from Inspection Images,https://doi.org/10.1061/9780784486115.022,,,2025,Computing in Civil Engineering 2024,,,aligned,direct,proxy,missing,missing,True,False,True,True,1 direct + 1 proxy axis — strong topical fit,parallel
ENG-THESIS-089,基于深度学习和双目立体视觉的道路路面损伤检测研究,r6,baseline,c-27ba34cc,Weakly Supervised Patch Label Inference Networks for Efficient Pavement Distress Detection and Recognition in the Wild,http://arxiv.org/abs/2203.16782v2,,,2022,,,"Automatic image-based pavement distress detection and recognition are vital for pavement maintenance and management. However, existing deep learning-based methods largely omit the specific characteristics of pavement images, such as high image resolution and low distress area ratio, and are not end-",aligned,direct,proxy,direct,missing,True,True,True,True,2/4 axes directly match topic atoms,baseline
ENG-THESIS-089,基于深度学习和双目立体视觉的道路路面损伤检测研究,r6,baseline,c-6cec5f02,Pavement Distress Detection and Segmentation using YOLOv4 and DeepLabv3 on Pavements in the Philippines,http://arxiv.org/abs/2103.06467v1,,,2021,,,"Road transport infrastructure is critical for safe, fast, economical, and reliable mobility within the whole country that is conducive to a productive society. However, roads tend to deteriorate over time due to natural causes in the environment and repeated traffic loads. Pavement Distress (PD) det",aligned,direct,proxy,direct,missing,True,True,True,True,2/4 axes directly match topic atoms,baseline
ENG-THESIS-089,基于深度学习和双目立体视觉的道路路面损伤检测研究,r6,baseline,c-7c20cc64,A lightweight encoder–decoder network for automatic pavement crack detection,,,,,,,,aligned,direct,proxy,proxy,missing,True,False,False,True,1 direct + 2 proxy axis — strong topical fit,baseline
ENG-THESIS-089,基于深度学习和双目立体视觉的道路路面损伤检测研究,r6,baseline,c-a0a613b8,Pavement distress detection and classification based on YOLO network,,,,,,,,aligned,direct,proxy,proxy,missing,True,False,False,True,1 direct + 2 proxy axis — strong topical fit,baseline
ENG-THESIS-089,基于深度学习和双目立体视觉的道路路面损伤检测研究,r6,baseline,c-a344f8b3,An Iteratively Optimized Patch Label Inference Network for Automatic Pavement Distress Detection,http://arxiv.org/abs/2005.13298v3,,,2020,,,"We present a novel deep learning framework named the Iteratively Optimized Patch Label Inference Network (IOPLIN) for automatically detecting various pavement distresses that are not solely limited to specific ones, such as cracks and potholes. IOPLIN can be iteratively trained with only the image l",aligned,direct,direct,direct,missing,True,True,True,True,3/4 axes directly match topic atoms,baseline
ENG-THESIS-089,基于深度学习和双目立体视觉的道路路面损伤检测研究,r6,parallel,c-2f61bb5f,Feature Pyramid and Hierarchical Boosting Network for Pavement Crack Detection,,,,,,,,aligned,direct,proxy,proxy,missing,True,False,False,True,1 direct + 2 proxy axis — strong topical fit,parallel
ENG-THESIS-089,基于深度学习和双目立体视觉的道路路面损伤检测研究,r6,parallel,c-3778a05d,Advancing Pavement Distress Detection in Developing Countries: A Novel Deep Learning Approach with Locally-Collected Datasets,http://arxiv.org/abs/2408.05649v1,,,2024,,,"Road infrastructure maintenance in developing countries faces unique challenges due to resource constraints and diverse environmental factors. This study addresses the critical need for efficient, accurate, and locally-relevant pavement distress detection methods in these regions. We present a novel",aligned,direct,direct,direct,missing,True,True,True,True,3/4 axes directly match topic atoms,parallel
ENG-THESIS-089,基于深度学习和双目立体视觉的道路路面损伤检测研究,r6,parallel,c-4164ccea,Deep Learning Frameworks for Pavement Distress Classification: A Comparative Analysis,http://arxiv.org/abs/2010.10681v2,,,2020,,,"Automatic detection and classification of pavement distresses is critical in timely maintaining and rehabilitating pavement surfaces. With the evolution of deep learning and high performance computing, the feasibility of vision-based pavement defect assessments has significantly improved. In this st",aligned,proxy,proxy,direct,missing,True,True,True,True,1 direct + 2 proxy axis — strong topical fit,parallel
ENG-THESIS-089,基于深度学习和双目立体视觉的道路路面损伤检测研究,r6,parallel,c-89ba69a4,PicT: A Slim Weakly Supervised Vision Transformer for Pavement Distress Classification,http://arxiv.org/abs/2209.10074v1,,,2022,,,Automatic pavement distress classification facilitates improving the efficiency of pavement maintenance and reducing the cost of labor and resources. A recently influential branch of this task divides the pavement image into patches and addresses these issues from the perspective of multi-instance l,proxy,proxy,proxy,proxy,missing,True,True,True,True,3/4 axes proxy-match — adjacent topic,parallel
ENG-THESIS-089,基于深度学习和双目立体视觉的道路路面损伤检测研究,r6,parallel,c-a8d4a73e,Multiscale Attention Networks for Pavement Defect Detection,,,,,,,,proxy,proxy,proxy,proxy,missing,True,False,False,True,3/4 axes proxy-match — adjacent topic,parallel
ENG-THESIS-089,基于深度学习和双目立体视觉的道路路面损伤检测研究,r6,parallel,c-aa9e6c7c,PaveSAM Segment Anything for Pavement Distress,http://arxiv.org/abs/2409.07295v1,,,2024,,,"Automated pavement monitoring using computer vision can analyze pavement conditions more efficiently and accurately than manual methods. Accurate segmentation is essential for quantifying the severity and extent of pavement defects and consequently, the overall condition index used for prioritizing ",aligned,proxy,proxy,direct,missing,True,True,True,True,1 direct + 2 proxy axis — strong topical fit,parallel
ENG-THESIS-091,基于云计算的输电线路缺陷检测平台,r2,core,c-45c2423c,Research on Transmission Line Defect Detection System Based on Cloud-Edge-End Collaboration,https://doi.org/10.1109/cac59555.2023.10450887,,,2023,2023 China Automation Congress (CAC),,,aligned,direct,proxy,proxy,missing,True,False,True,True,1 direct + 2 proxy axis — strong topical fit,core
ENG-THESIS-091,基于云计算的输电线路缺陷检测平台,r2,core,c-b01129ec,"Towards Defect Detection of Transmission Line Insulator: A Dataset, Benchmarks and Challenges",https://doi.org/10.1109/icpre67300.2025.11274094,,,2025,2025 10th International Conference on Power and Renewable Energy (ICPRE),,,proxy,proxy,proxy,proxy,missing,True,False,True,True,3/4 axes proxy-match — adjacent topic,core
ENG-THESIS-091,基于云计算的输电线路缺陷检测平台,r2,baseline,c-45c2423c,Research on Transmission Line Defect Detection System Based on Cloud-Edge-End Collaboration,https://doi.org/10.1109/cac59555.2023.10450887,,,2023,2023 China Automation Congress (CAC),,,aligned,direct,proxy,proxy,missing,True,False,True,True,1 direct + 2 proxy axis — strong topical fit,core
ENG-THESIS-091,基于云计算的输电线路缺陷检测平台,r2,baseline,c-620a6cd8,Detection of Transmission Line Insulator Defect Based on Improved YOLOv10,https://doi.org/10.1109/eect64505.2025.10966943,,,2025,"2025 5th International Conference on Advances in Electrical, Electronics and Computing Technology (EECT)",,,proxy,proxy,proxy,proxy,missing,True,False,True,True,3/4 axes proxy-match — adjacent topic,baseline
ENG-THESIS-091,基于云计算的输电线路缺陷检测平台,r2,baseline,c-848a634e,A CNN-Bigru-Based Defect Detection Method for Transmission Line Insulators in Edge Computing Environment,https://doi.org/10.1109/acpee64358.2025.11041199,,,2025,2025 10th Asia Conference on Power and Electrical Engineering (ACPEE),,,aligned,proxy,direct,proxy,missing,True,False,True,True,1 direct + 2 proxy axis — strong topical fit,baseline
ENG-THESIS-091,基于云计算的输电线路缺陷检测平台,r2,baseline,c-b01129ec,"Towards Defect Detection of Transmission Line Insulator: A Dataset, Benchmarks and Challenges",https://doi.org/10.1109/icpre67300.2025.11274094,,,2025,2025 10th International Conference on Power and Renewable Energy (ICPRE),,,proxy,proxy,proxy,proxy,missing,True,False,True,True,3/4 axes proxy-match — adjacent topic,core
ENG-THESIS-091,基于云计算的输电线路缺陷检测平台,r2,parallel,c-3ed055cf,Research on Pin Defect Detection Algorithm of Power Transmission Line,https://doi.org/10.1109/spic62469.2024.10691515,,,2024,2024 2nd International Conference on Signal Processing and Intelligent Computing (SPIC),,,proxy,proxy,proxy,proxy,missing,True,False,True,True,3/4 axes proxy-match — adjacent topic,parallel
ENG-THESIS-091,基于云计算的输电线路缺陷检测平台,r2,parallel,c-da5fd351,Multi-Fitting Detection on Transmission Line Based on Cascade Reasoning Graph Network,https://doi.org/10.1109/tpwrd.2022.3161124,,,2022,IEEE Transactions on Power Delivery,,,proxy,proxy,proxy,proxy,missing,True,False,True,True,3/4 axes proxy-match — adjacent topic,parallel
ENG-THESIS-092,海上风机叶片缺陷检测及分类,r2,core,c-cc97040c,Blade-YOLOv8:Improved YOLOv8 for Wind Turbine Blade Defect Detection,https://doi.org/10.1109/psgec62376.2024.10721051,,,2024,2024 4th Power System and Green Energy Conference (PSGEC),,,aligned,direct,direct,direct,missing,True,False,True,True,3/4 axes directly match topic atoms,core
