case_id,case_title,source_batch,priority,bucket,candidate_id,title,verification_status,topic_relation,recommended_action,matched_keywords,missing_keywords,reason,url,doi,year,venue,authors,source_type,repair_query,repair_source
ENG-THESIS-091,基于云计算的输电线路缺陷检测平台,re09_fresh,weak,paper,https://openalex.org/W2085302753,A Survey of Research on Cloud Robotics and Automation,,,keep_as_proxy,,,paper_n=0 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline; scenario_axis_missing,,,,,,openalex,X cloud computing transmission lines,
ENG-THESIS-091,基于云计算的输电线路缺陷检测平台,re09_fresh,weak,paper,https://openalex.org/W2085302753,A Survey of Research on Cloud Robotics and Automation,,,keep_as_proxy,,,paper_n=0 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline; scenario_axis_missing,,,,,,openalex,X cloud computing transmission lines,
ENG-THESIS-091,基于云计算的输电线路缺陷检测平台,re09_fresh,weak,paper,https://openalex.org/W2119633057,Cloud Computing Security: A Survey,,,keep_as_proxy,,,paper_n=0 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline; scenario_axis_missing,,,,,,openalex,X cloud computing transmission lines,
ENG-THESIS-091,基于云计算的输电线路缺陷检测平台,re09_fresh,weak,paper,https://openalex.org/W2119633057,Cloud Computing Security: A Survey,,,keep_as_proxy,,,paper_n=0 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline; scenario_axis_missing,,,,,,openalex,X cloud computing transmission lines,
ENG-THESIS-091,基于云计算的输电线路缺陷检测平台,re09_fresh,weak,paper,https://openalex.org/W3001195213,Detection of 2019 novel coronavirus (2019-nCoV) by real-time RT-PCR,,,keep_as_proxy,,,paper_n=0 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline; scenario_axis_missing,,,,,,openalex,transmission lines X detection,
ENG-THESIS-091,基于云计算的输电线路缺陷检测平台,re09_fresh,weak,paper,https://openalex.org/W3001195213,Detection of 2019 novel coronavirus (2019-nCoV) by real-time RT-PCR,,,keep_as_proxy,,,paper_n=0 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline; scenario_axis_missing,,,,,,openalex,transmission lines X detection,
ENG-THESIS-091,基于云计算的输电线路缺陷检测平台,re09_fresh,weak,paper,https://openalex.org/W3009468976,Early dynamics of transmission and control of COVID-19: a mathematical modelling study,,,keep_as_proxy,,,paper_n=0 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline; scenario_axis_missing,,,,,,openalex,transmission lines X detection,
ENG-THESIS-091,基于云计算的输电线路缺陷检测平台,re09_fresh,weak,paper,https://openalex.org/W3009468976,Early dynamics of transmission and control of COVID-19: a mathematical modelling study,,,keep_as_proxy,,,paper_n=0 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline; scenario_axis_missing,,,,,,openalex,transmission lines X detection,
ENG-THESIS-091,基于云计算的输电线路缺陷检测平台,re09_fresh,weak,paper,https://openalex.org/W3025871232,Pathogenesis and transmission of SARS-CoV-2 in golden hamsters,,,keep_as_proxy,,,paper_n=0 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline; scenario_axis_missing,,,,,,openalex,transmission lines X detection,
ENG-THESIS-091,基于云计算的输电线路缺陷检测平台,re09_fresh,weak,paper,https://openalex.org/W3025871232,Pathogenesis and transmission of SARS-CoV-2 in golden hamsters,,,keep_as_proxy,,,paper_n=0 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline; scenario_axis_missing,,,,,,openalex,transmission lines X detection,
ENG-THESIS-091,基于云计算的输电线路缺陷检测平台,re09_fresh,weak,paper,https://openalex.org/W3082766779,Google Earth Engine Cloud Computing Platform for Remote Sensing Big Data Applications: A Comprehensive Review,,,keep_as_proxy,,,paper_n=0 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline; scenario_axis_missing,,,,,,openalex,X cloud computing transmission lines,
ENG-THESIS-091,基于云计算的输电线路缺陷检测平台,re09_fresh,weak,paper,https://openalex.org/W3082766779,Google Earth Engine Cloud Computing Platform for Remote Sensing Big Data Applications: A Comprehensive Review,,,keep_as_proxy,,,paper_n=0 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline; scenario_axis_missing,,,,,,openalex,X cloud computing transmission lines,
ENG-THESIS-093,基于深度学习的接触网绝缘子表面缺陷图像式检测方法研究,re09_fresh,weak,paper,https://openalex.org/W2767909418,Advances of research on high-speed railway catenary,,,keep_as_proxy,,,paper_n=3 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,catenary insulator X detection,
ENG-THESIS-093,基于深度学习的接触网绝缘子表面缺陷图像式检测方法研究,re09_fresh,weak,paper,https://openalex.org/W2767909418,Advances of research on high-speed railway catenary,,,keep_as_proxy,,,paper_n=3 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,catenary insulator X detection,
ENG-THESIS-093,基于深度学习的接触网绝缘子表面缺陷图像式检测方法研究,re09_fresh,weak,paper,https://openalex.org/W2772386856,Automatic Defect Detection of Fasteners on the Catenary Support Device Using Deep Convolutional Neural Network,,,keep_as_proxy,,,paper_n=3 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,catenary insulator X detection,
ENG-THESIS-093,基于深度学习的接触网绝缘子表面缺陷图像式检测方法研究,re09_fresh,weak,paper,https://openalex.org/W2772386856,Automatic Defect Detection of Fasteners on the Catenary Support Device Using Deep Convolutional Neural Network,,,keep_as_proxy,,,paper_n=3 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,X YOLO catenary insulator,
ENG-THESIS-093,基于深度学习的接触网绝缘子表面缺陷图像式检测方法研究,re09_fresh,weak,paper,https://openalex.org/W2772386856,Automatic Defect Detection of Fasteners on the Catenary Support Device Using Deep Convolutional Neural Network,,,keep_as_proxy,,,paper_n=3 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,catenary insulator X detection,
ENG-THESIS-093,基于深度学习的接触网绝缘子表面缺陷图像式检测方法研究,re09_fresh,weak,paper,https://openalex.org/W2772386856,Automatic Defect Detection of Fasteners on the Catenary Support Device Using Deep Convolutional Neural Network,,,keep_as_proxy,,,paper_n=3 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,X YOLO catenary insulator,
ENG-THESIS-093,基于深度学习的接触网绝缘子表面缺陷图像式检测方法研究,re09_fresh,weak,paper,https://openalex.org/W2944885551,A Method of Insulator Faults Detection in Aerial Images for High-Voltage Transmission Lines Inspection,,,keep_as_proxy,,,paper_n=3 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,catenary insulator surface defect detection YOLO survey,
ENG-THESIS-093,基于深度学习的接触网绝缘子表面缺陷图像式检测方法研究,re09_fresh,weak,paper,https://openalex.org/W2988452876,Research on Recognition Method of Electrical Components Based on YOLO V3,,,keep_as_proxy,,,paper_n=3 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,X YOLO catenary insulator,
ENG-THESIS-093,基于深度学习的接触网绝缘子表面缺陷图像式检测方法研究,re09_fresh,weak,paper,https://openalex.org/W2988452876,Research on Recognition Method of Electrical Components Based on YOLO V3,,,keep_as_proxy,,,paper_n=3 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,X YOLO catenary insulator,
ENG-THESIS-093,基于深度学习的接触网绝缘子表面缺陷图像式检测方法研究,re09_fresh,weak,paper,https://openalex.org/W3092335754,Detection of Insulator Defects With Improved ResNeSt and Region Proposal Network,,,keep_as_proxy,,,paper_n=3 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,catenary insulator X detection,
ENG-THESIS-093,基于深度学习的接触网绝缘子表面缺陷图像式检测方法研究,re09_fresh,weak,paper,https://openalex.org/W3092335754,Detection of Insulator Defects With Improved ResNeSt and Region Proposal Network,,,keep_as_proxy,,,paper_n=3 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,catenary insulator X detection,
ENG-THESIS-093,基于深度学习的接触网绝缘子表面缺陷图像式检测方法研究,re09_fresh,weak,paper,https://openalex.org/W4285221596,A Survey on Audio-Video Based Defect Detection Through Deep Learning in Railway Maintenance,,,keep_as_proxy,,,paper_n=3 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,catenary insulator surface defect detection YOLO survey,
ENG-THESIS-093,基于深度学习的接触网绝缘子表面缺陷图像式检测方法研究,re09_fresh,weak,paper,https://openalex.org/W4386933777,YOLO v7-ECA-PConv-NWD Detects Defective Insulators on Transmission Lines,,,keep_as_proxy,,,paper_n=3 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,catenary insulator surface defect detection YOLO survey,
ENG-THESIS-093,基于深度学习的接触网绝缘子表面缺陷图像式检测方法研究,re09_fresh,weak,paper,https://openalex.org/W4386933777,YOLO v7-ECA-PConv-NWD Detects Defective Insulators on Transmission Lines,,,keep_as_proxy,,,paper_n=3 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,X YOLO catenary insulator,
ENG-THESIS-093,基于深度学习的接触网绝缘子表面缺陷图像式检测方法研究,re09_fresh,weak,paper,https://openalex.org/W4386933777,YOLO v7-ECA-PConv-NWD Detects Defective Insulators on Transmission Lines,,,keep_as_proxy,,,paper_n=3 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,X YOLO catenary insulator,
ENG-THESIS-096,基于石墨烯薄膜电热效应的风机叶片防冰除冰系统研究,re09_fresh,weak,paper,https://openalex.org/W2767955783,Materials for Wind Turbine Blades: An Overview,,,keep_as_proxy,,,paper_n=0 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,wind turbine blade X detection,
ENG-THESIS-096,基于石墨烯薄膜电热效应的风机叶片防冰除冰系统研究,re09_fresh,weak,paper,https://openalex.org/W2767955783,Materials for Wind Turbine Blades: An Overview,,,keep_as_proxy,,,paper_n=0 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,wind turbine blade X detection,
ENG-THESIS-096,基于石墨烯薄膜电热效应的风机叶片防冰除冰系统研究,re09_fresh,weak,paper,https://openalex.org/W2897250207,Machine learning methods for wind turbine condition monitoring: A review,,,keep_as_proxy,,,paper_n=0 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,wind turbine blade X detection,
ENG-THESIS-096,基于石墨烯薄膜电热效应的风机叶片防冰除冰系统研究,re09_fresh,weak,paper,https://openalex.org/W2897250207,Machine learning methods for wind turbine condition monitoring: A review,,,keep_as_proxy,,,paper_n=0 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,wind turbine blade X detection,
ENG-THESIS-096,基于石墨烯薄膜电热效应的风机叶片防冰除冰系统研究,re09_fresh,weak,paper,https://openalex.org/W2909025447,Effective de-icing skin using graphene-based flexible heater,,,keep_as_proxy,,,paper_n=0 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,X graphene film joule heating wind turbine blade,
ENG-THESIS-096,基于石墨烯薄膜电热效应的风机叶片防冰除冰系统研究,re09_fresh,weak,paper,https://openalex.org/W2909025447,Effective de-icing skin using graphene-based flexible heater,,,keep_as_proxy,,,paper_n=0 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,X graphene film joule heating wind turbine blade,
ENG-THESIS-096,基于石墨烯薄膜电热效应的风机叶片防冰除冰系统研究,re09_fresh,weak,paper,https://openalex.org/W2974473399,Wind-Turbine and Wind-Farm Flows: A Review,,,keep_as_proxy,,,paper_n=0 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,wind turbine blade X detection,
ENG-THESIS-096,基于石墨烯薄膜电热效应的风机叶片防冰除冰系统研究,re09_fresh,weak,paper,https://openalex.org/W2974473399,Wind-Turbine and Wind-Farm Flows: A Review,,,keep_as_proxy,,,paper_n=0 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,wind turbine blade X detection,
ENG-THESIS-096,基于石墨烯薄膜电热效应的风机叶片防冰除冰系统研究,re09_fresh,weak,paper,https://openalex.org/W4293036434,Graphene and CNT‐Based Smart Fiber‐Reinforced Composites: A Review,,,keep_as_proxy,,,paper_n=0 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,X graphene film joule heating wind turbine blade,
ENG-THESIS-096,基于石墨烯薄膜电热效应的风机叶片防冰除冰系统研究,re09_fresh,weak,paper,https://openalex.org/W4293036434,Graphene and CNT‐Based Smart Fiber‐Reinforced Composites: A Review,,,keep_as_proxy,,,paper_n=0 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,X graphene film joule heating wind turbine blade,
ENG-THESIS-096,基于石墨烯薄膜电热效应的风机叶片防冰除冰系统研究,re09_fresh,weak,paper,https://openalex.org/W4406382487,"Flash Joule heating for synthesis, upcycling and remediation",,,keep_as_proxy,,,paper_n=0 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,X graphene film joule heating wind turbine blade,
ENG-THESIS-096,基于石墨烯薄膜电热效应的风机叶片防冰除冰系统研究,re09_fresh,weak,paper,https://openalex.org/W4406382487,"Flash Joule heating for synthesis, upcycling and remediation",,,keep_as_proxy,,,paper_n=0 < 4; effective_baseline_n=0 < 1; dataset+repo=0 < 1; no_dataset_or_data_gap_note; no_paper_no_dataset_no_repo_no_baseline,,,,,,openalex,X graphene film joule heating wind turbine blade,
