case_id,case_title,bucket,candidate_id,title,source_run,url,doi,year,venue,verification_status,added_in_round,trace_path
ENG-THESIS-089,基于深度学习和双目立体视觉的道路路面损伤检测研究,parallel,c-a8d4a73e,Multiscale Attention Networks for Pavement Defect Detection,re08,,,,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-089.json
ENG-THESIS-089,基于深度学习和双目立体视觉的道路路面损伤检测研究,parallel,c-b098ee0a,Overview and Discussion of Pavement Performance Prediction Techniques for Maintenance and Rehabilitation Decision-Making,re08,,,,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-089.json
ENG-THESIS-089,基于深度学习和双目立体视觉的道路路面损伤检测研究,reference,c-27ba34cc,Weakly Supervised Patch Label Inference Networks for Efficient Pavement Distress Detection and Recognition in the Wild,re08,http://arxiv.org/abs/2203.16782v2,,2022,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-089.json
ENG-THESIS-089,基于深度学习和双目立体视觉的道路路面损伤检测研究,reference,c-3778a05d,Advancing Pavement Distress Detection in Developing Countries: A Novel Deep Learning Approach with Locally-Collected Datasets,re08,http://arxiv.org/abs/2408.05649v1,,2024,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-089.json
ENG-THESIS-089,基于深度学习和双目立体视觉的道路路面损伤检测研究,reference,c-389c3e4f,The Modern Mathematics of Deep Learning,re08,http://arxiv.org/abs/2105.04026v2,,2021,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-089.json
ENG-THESIS-089,基于深度学习和双目立体视觉的道路路面损伤检测研究,reference,c-4164ccea,Deep Learning Frameworks for Pavement Distress Classification: A Comparative Analysis,re08,http://arxiv.org/abs/2010.10681v2,,2020,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-089.json
ENG-THESIS-089,基于深度学习和双目立体视觉的道路路面损伤检测研究,reference,c-6cec5f02,Pavement Distress Detection and Segmentation using YOLOv4 and DeepLabv3 on Pavements in the Philippines,re08,http://arxiv.org/abs/2103.06467v1,,2021,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-089.json
ENG-THESIS-089,基于深度学习和双目立体视觉的道路路面损伤检测研究,reference,c-788ad17d,Oriented object detection in optical remote sensing images using deep learning: a survey,re08,http://arxiv.org/abs/2302.10473v6,,2023,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-089.json
ENG-THESIS-089,基于深度学习和双目立体视觉的道路路面损伤检测研究,reference,c-7c53acee,Learn to Accumulate Evidence from All Training Samples: Theory and Practice,re08,http://arxiv.org/abs/2306.11113v2,,2023,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-089.json
ENG-THESIS-089,基于深度学习和双目立体视觉的道路路面损伤检测研究,reference,c-89ba69a4,PicT: A Slim Weakly Supervised Vision Transformer for Pavement Distress Classification,re08,http://arxiv.org/abs/2209.10074v1,,2022,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-089.json
ENG-THESIS-089,基于深度学习和双目立体视觉的道路路面损伤检测研究,reference,c-9e308f23,Pavement Image Datasets: A New Benchmark Dataset to Classify and Densify Pavement Distresses,re08,http://arxiv.org/abs/1910.11123v2,,2019,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-089.json
ENG-THESIS-089,基于深度学习和双目立体视觉的道路路面损伤检测研究,reference,c-a344f8b3,An Iteratively Optimized Patch Label Inference Network for Automatic Pavement Distress Detection,re08,http://arxiv.org/abs/2005.13298v3,,2020,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-089.json
ENG-THESIS-089,基于深度学习和双目立体视觉的道路路面损伤检测研究,reference,c-aa9e6c7c,PaveSAM Segment Anything for Pavement Distress,re08,http://arxiv.org/abs/2409.07295v1,,2024,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-089.json
ENG-THESIS-089,基于深度学习和双目立体视觉的道路路面损伤检测研究,reference,c-b01d4067,Deep Learning Approaches in Pavement Distress Identification: A Review,re08,http://arxiv.org/abs/2308.00828v1,,2023,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-089.json
ENG-THESIS-091,基于云计算的输电线路缺陷检测平台,core,https://openalex.org/W2085302753,A Survey of Research on Cloud Robotics and Automation,re09,,,,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-091.json
ENG-THESIS-091,基于云计算的输电线路缺陷检测平台,core,https://openalex.org/W2119633057,Cloud Computing Security: A Survey,re09,,,,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-091.json
ENG-THESIS-091,基于云计算的输电线路缺陷检测平台,core,https://openalex.org/W3001195213,Detection of 2019 novel coronavirus (2019-nCoV) by real-time RT-PCR,re09,,,,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-091.json
ENG-THESIS-091,基于云计算的输电线路缺陷检测平台,core,https://openalex.org/W3009468976,Early dynamics of transmission and control of COVID-19: a mathematical modelling study,re09,,,,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-091.json
ENG-THESIS-091,基于云计算的输电线路缺陷检测平台,core,https://openalex.org/W3025871232,Pathogenesis and transmission of SARS-CoV-2 in golden hamsters,re09,,,,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-091.json
ENG-THESIS-091,基于云计算的输电线路缺陷检测平台,core,https://openalex.org/W3082766779,Google Earth Engine Cloud Computing Platform for Remote Sensing Big Data Applications: A Comprehensive Review,re09,,,,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-091.json
ENG-THESIS-091,基于云计算的输电线路缺陷检测平台,reference,c-0541a7a2,TLDRT-DETR: Adaptive Upsampling and Dual-Activation Attention for Real-Time Transmission Line Defect Detection,re08,http://arxiv.org/abs/astro-ph/0611654v1,,2026,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-091.json
ENG-THESIS-091,基于云计算的输电线路缺陷检测平台,reference,c-1f2b29a7,Scheduling and Checkpointing optimization algorithm for Byzantine fault tolerance in Cloud Clusters,re08,http://arxiv.org/abs/1802.00951v1,,2018,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-091.json
ENG-THESIS-091,基于云计算的输电线路缺陷检测平台,reference,c-1ff2677b,Oriented object detection in optical remote sensing images using deep learning: a survey,re08,http://arxiv.org/abs/2302.10473v6,,2023,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-091.json
ENG-THESIS-091,基于云计算的输电线路缺陷检测平台,reference,c-276ae0f7,The Methanol Multibeam Survey,re08,http://arxiv.org/abs/1210.0979v1,,2012,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-091.json
ENG-THESIS-091,基于云计算的输电线路缺陷检测平台,reference,c-30d819d9,Application of Selective Algorithm for Effective Resource Provisioning in Cloud Computing Environment,re08,http://arxiv.org/abs/1403.2914v1,,2014,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-091.json
ENG-THESIS-091,基于云计算的输电线路缺陷检测平台,reference,c-3ed055cf,Research on Pin Defect Detection Algorithm of Power Transmission Line,re08,https://doi.org/10.1109/spic62469.2024.10691515,,2024,2024 2nd International Conference on Signal Processing and Intelligent Computing (SPIC),,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-091.json
ENG-THESIS-091,基于云计算的输电线路缺陷检测平台,reference,c-45c2423c,Research on Transmission Line Defect Detection System Based on Cloud-Edge-End Collaboration,re08,https://doi.org/10.1109/cac59555.2023.10450887,,2023,2023 China Automation Congress (CAC),,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-091.json
ENG-THESIS-091,基于云计算的输电线路缺陷检测平台,reference,c-4ba24478,A Framework for Risk Assessment and Optimal Line Upgrade Selection to Mitigate Wildfire Risk,re08,http://arxiv.org/abs/2110.07348v3,,2021,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-091.json
ENG-THESIS-091,基于云计算的输电线路缺陷检测平台,reference,c-556a1a3b,AIn't Nothing But a Survey? Using Large Language Models for Coding German Open-Ended Survey Responses on Survey Motivation,re08,http://arxiv.org/abs/2506.14634v3,,2025,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-091.json
ENG-THESIS-091,基于云计算的输电线路缺陷检测平台,reference,c-5cfaf40f,Framework for cloud computing adoption: A road map for Smes to cloud migration,re08,http://arxiv.org/abs/1601.01608v1,,2016,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-091.json
ENG-THESIS-091,基于云计算的输电线路缺陷检测平台,reference,c-620a6cd8,Detection of Transmission Line Insulator Defect Based on Improved YOLOv10,re08,https://doi.org/10.1109/eect64505.2025.10966943,,2025,"2025 5th International Conference on Advances in Electrical, Electronics and Computing Technology (EECT)",,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-091.json
ENG-THESIS-091,基于云计算的输电线路缺陷检测平台,reference,c-7ceb29fe,Supporting Multi-Cloud in Serverless Computing,re08,http://arxiv.org/abs/2209.09367v4,,2022,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-091.json
ENG-THESIS-091,基于云计算的输电线路缺陷检测平台,reference,c-848a634e,A CNN-Bigru-Based Defect Detection Method for Transmission Line Insulators in Edge Computing Environment,re08,https://doi.org/10.1109/acpee64358.2025.11041199,,2025,2025 10th Asia Conference on Power and Electrical Engineering (ACPEE),,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-091.json
ENG-THESIS-091,基于云计算的输电线路缺陷检测平台,reference,c-8627719f,Co-optimization of power line shutoff and restoration under high wildfire ignition risk,re08,http://arxiv.org/abs/2204.02507v3,,2022,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-091.json
ENG-THESIS-091,基于云计算的输电线路缺陷检测平台,reference,c-8e4a29e9,A Comparative Study of Load Balancing Algorithms in Cloud Computing Environment,re08,http://arxiv.org/abs/1403.6918v1,,2014,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-091.json
ENG-THESIS-091,基于云计算的输电线路缺陷检测平台,reference,c-b01129ec,"Towards Defect Detection of Transmission Line Insulator: A Dataset, Benchmarks and Challenges",re08,https://doi.org/10.1109/icpre67300.2025.11274094,,2025,2025 10th International Conference on Power and Renewable Energy (ICPRE),,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-091.json
ENG-THESIS-091,基于云计算的输电线路缺陷检测平台,reference,c-b3f4a0e4,Phoenix Cloud: Consolidating Different Computing Loads on Shared Cluster System for Large Organization,re08,http://arxiv.org/abs/0906.1346v6,,2009,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-091.json
ENG-THESIS-091,基于云计算的输电线路缺陷检测平台,reference,c-b90998f8,DeepInspect: An AI-Powered Defect Detection for Manufacturing Industries,re08,http://arxiv.org/abs/2311.03725v2,,2023,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-091.json
ENG-THESIS-091,基于云计算的输电线路缺陷检测平台,reference,c-da5fd351,Multi-Fitting Detection on Transmission Line Based on Cascade Reasoning Graph Network,re08,https://doi.org/10.1109/tpwrd.2022.3161124,,2022,IEEE Transactions on Power Delivery,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-091.json
ENG-THESIS-091,基于云计算的输电线路缺陷检测平台,reference,c-e533c06f,Enabling Undergrounding of Long-Distance Transmission Lines with Low Frequency AC Technology,re08,http://arxiv.org/abs/2206.09045v2,,2022,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-091.json
ENG-THESIS-092,海上风机叶片缺陷检测及分类,dataset,c-2786fb27,COCO,re08,,,,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-092.json
ENG-THESIS-092,海上风机叶片缺陷检测及分类,dataset,c-af907b2d,NEU-DET,re08,,,,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-092.json
ENG-THESIS-092,海上风机叶片缺陷检测及分类,dataset,c-eba4bbec,DOTA,re08,,,,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-092.json
ENG-THESIS-092,海上风机叶片缺陷检测及分类,repo,c-02c71bfe,xuchuanleikeshi/Sealing-Pin-Defect-Detection.github.io,re08,https://github.com/xuchuanleikeshi/Sealing-Pin-Defect-Detection.github.io,,,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-092.json
ENG-THESIS-092,海上风机叶片缺陷检测及分类,repo,c-05053441,TheWangYang/vue_admin_system_github,re08,https://github.com/TheWangYang/vue_admin_system_github,,,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-092.json
ENG-THESIS-092,海上风机叶片缺陷检测及分类,repo,c-20d75bba,sbetageri/pt_steel,re08,https://github.com/sbetageri/pt_steel,,,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-092.json
ENG-THESIS-092,海上风机叶片缺陷检测及分类,repo,c-6986718d,SDD-YOLO/.github,re08,https://github.com/SDD-YOLO/.github,,,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-092.json
ENG-THESIS-092,海上风机叶片缺陷检测及分类,repo,c-69e67ca2,Waferguard/waferguard-ml,re08,https://github.com/Waferguard/waferguard-ml,,,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-092.json
ENG-THESIS-092,海上风机叶片缺陷检测及分类,repo,c-df9e6883,sgravan107/Wafer-Defect-Detection,re08,https://github.com/sgravan107/Wafer-Defect-Detection,,,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-092.json
ENG-THESIS-092,海上风机叶片缺陷检测及分类,reference,c-0cd7cdb0,HyperDefect-YOLO: Enhance YOLO with HyperGraph Computation for Industrial Defect Detection,re08,http://arxiv.org/abs/2412.03969v1,,2024,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-092.json
ENG-THESIS-092,海上风机叶片缺陷检测及分类,reference,c-321adf72,TransferD2: Automated Defect Detection Approach in Smart Manufacturing using Transfer Learning Techniques,re08,http://arxiv.org/abs/2302.13317v1,,2023,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-092.json
ENG-THESIS-092,海上风机叶片缺陷检测及分类,reference,c-477c8a0a,DeepInspect: An AI-Powered Defect Detection for Manufacturing Industries,re08,http://arxiv.org/abs/2311.03725v2,,2023,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-092.json
ENG-THESIS-092,海上风机叶片缺陷检测及分类,reference,c-51d23364,MS-YOLO: Infrared Object Detection for Edge Deployment via MobileNetV4 and SlideLoss,re08,http://arxiv.org/abs/2509.21696v1,,2025,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-092.json
ENG-THESIS-092,海上风机叶片缺陷检测及分类,reference,c-730dd60d,The Methanol Multibeam Survey,re08,http://arxiv.org/abs/1210.0979v1,,2012,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-092.json
ENG-THESIS-092,海上风机叶片缺陷检测及分类,reference,c-73ce6f58,YOLO-World: Real-Time Open-Vocabulary Object Detection,re08,http://arxiv.org/abs/2401.17270v3,,2024,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-092.json
ENG-THESIS-092,海上风机叶片缺陷检测及分类,reference,c-890edc51,A rich bounty of AGN in the 9 square degree Bootes survey: high-z obscured AGN and large-scale structure,re08,http://arxiv.org/abs/astro-ph/0611654v1,,2025,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-092.json
ENG-THESIS-092,海上风机叶片缺陷检测及分类,reference,c-a1f7d536,A New Benchmark Dataset for Texture Image Analysis and Surface Defect Detection,re08,http://arxiv.org/abs/1906.11561v1,,2019,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-092.json
ENG-THESIS-092,海上风机叶片缺陷检测及分类,reference,c-a3cbe272,Road Surface Defect Detection -- From Image-based to Non-image-based: A Survey,re08,http://arxiv.org/abs/2402.04297v1,,2024,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-092.json
ENG-THESIS-092,海上风机叶片缺陷检测及分类,reference,c-b9d71c0a,YOLO-CL: Galaxy cluster detection in the SDSS with deep machine learning,re08,http://arxiv.org/abs/2301.09657v2,,2023,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-092.json
ENG-THESIS-092,海上风机叶片缺陷检测及分类,reference,c-c40537ec,YOLO-IOD: Towards Real Time Incremental Object Detection,re08,http://arxiv.org/abs/2512.22973v2,,2025,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-092.json
ENG-THESIS-092,海上风机叶片缺陷检测及分类,reference,c-cc97040c,Blade-YOLOv8:Improved YOLOv8 for Wind Turbine Blade Defect Detection,re08,https://doi.org/10.1109/psgec62376.2024.10721051,,2024,2024 4th Power System and Green Energy Conference (PSGEC),,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-092.json
ENG-THESIS-092,海上风机叶片缺陷检测及分类,reference,c-ce7ce182,Oriented object detection in optical remote sensing images using deep learning: a survey,re08,http://arxiv.org/abs/2302.10473v6,,2023,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-092.json
ENG-THESIS-092,海上风机叶片缺陷检测及分类,reference,c-d0274723,GCB-YOLO: A Lightweight Algorithm for Wind Turbine Blade Defect Detection,re08,https://doi.org/10.22541/au.172672205.50989901/v1,,2024,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-092.json
ENG-THESIS-092,海上风机叶片缺陷检测及分类,reference,c-d4f34a54,AIn't Nothing But a Survey? Using Large Language Models for Coding German Open-Ended Survey Responses on Survey Motivation,re08,http://arxiv.org/abs/2506.14634v3,,2025,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-092.json
ENG-THESIS-092,海上风机叶片缺陷检测及分类,reference,c-d95d9131,DAMO-YOLO : A Report on Real-Time Object Detection Design,re08,http://arxiv.org/abs/2211.15444v4,,2022,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-092.json
ENG-THESIS-092,海上风机叶片缺陷检测及分类,reference,c-e532da02,YOLO-Based Defect Detection for Metal Sheets,re08,http://arxiv.org/abs/2509.25659v2,,2025,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-092.json
ENG-THESIS-093,基于深度学习的接触网绝缘子表面缺陷图像式检测方法研究,core,https://openalex.org/W2767909418,Advances of research on high-speed railway catenary,re09,,,,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-093.json
ENG-THESIS-093,基于深度学习的接触网绝缘子表面缺陷图像式检测方法研究,core,https://openalex.org/W2772386856,Automatic Defect Detection of Fasteners on the Catenary Support Device Using Deep Convolutional Neural Network,re09,,,,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-093.json
ENG-THESIS-093,基于深度学习的接触网绝缘子表面缺陷图像式检测方法研究,core,https://openalex.org/W2944885551,A Method of Insulator Faults Detection in Aerial Images for High-Voltage Transmission Lines Inspection,re09,,,,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-093.json
ENG-THESIS-093,基于深度学习的接触网绝缘子表面缺陷图像式检测方法研究,core,https://openalex.org/W2988452876,Research on Recognition Method of Electrical Components Based on YOLO V3,re09,,,,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-093.json
ENG-THESIS-093,基于深度学习的接触网绝缘子表面缺陷图像式检测方法研究,core,https://openalex.org/W3092335754,Detection of Insulator Defects With Improved ResNeSt and Region Proposal Network,re09,,,,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-093.json
ENG-THESIS-093,基于深度学习的接触网绝缘子表面缺陷图像式检测方法研究,core,https://openalex.org/W4285221596,A Survey on Audio-Video Based Defect Detection Through Deep Learning in Railway Maintenance,re09,,,,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-093.json
ENG-THESIS-093,基于深度学习的接触网绝缘子表面缺陷图像式检测方法研究,core,https://openalex.org/W4386933777,YOLO v7-ECA-PConv-NWD Detects Defective Insulators on Transmission Lines,re09,,,,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-093.json
ENG-THESIS-093,基于深度学习的接触网绝缘子表面缺陷图像式检测方法研究,dataset,c-1a735315,DOTA,re08,,,,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-093.json
ENG-THESIS-093,基于深度学习的接触网绝缘子表面缺陷图像式检测方法研究,dataset,c-6a621c99,NEU-DET,re08,,,,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-093.json
ENG-THESIS-093,基于深度学习的接触网绝缘子表面缺陷图像式检测方法研究,dataset,c-e442a6b9,COCO,re08,,,,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-093.json
ENG-THESIS-093,基于深度学习的接触网绝缘子表面缺陷图像式检测方法研究,repo,c-17a3f47a,Yonatan-Estifanos-github/SurfaceDefectNet-Deep-Learning-for-Surface-Defect-Detection,re08,https://github.com/Yonatan-Estifanos-github/SurfaceDefectNet-Deep-Learning-for-Surface-Defect-Detection,,,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-093.json
ENG-THESIS-093,基于深度学习的接触网绝缘子表面缺陷图像式检测方法研究,reference,c-124d6aab,Road Surface Defect Detection -- From Image-based to Non-image-based: A Survey,re08,http://arxiv.org/abs/2402.04297v1,,2024,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-093.json
ENG-THESIS-093,基于深度学习的接触网绝缘子表面缺陷图像式检测方法研究,reference,c-22b8d5db,YOLO-IOD: Towards Real Time Incremental Object Detection,re08,http://arxiv.org/abs/2512.22973v2,,2025,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-093.json
ENG-THESIS-093,基于深度学习的接触网绝缘子表面缺陷图像式检测方法研究,reference,c-2933fd35,Developing a Resource-Constraint EdgeAI model for Surface Defect Detection,re08,http://arxiv.org/abs/2401.05355v1,,2023,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-093.json
ENG-THESIS-093,基于深度学习的接触网绝缘子表面缺陷图像式检测方法研究,reference,c-4288ccef,Online Metallic Surface Defect Detection Using Deep LearningOnline Metallic Surface Defect Detection Using Deep Learning,re08,http://arxiv.org/abs/astro-ph/0611654v1,,2026,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-093.json
ENG-THESIS-093,基于深度学习的接触网绝缘子表面缺陷图像式检测方法研究,reference,c-552f5160,A New Benchmark Dataset for Texture Image Analysis and Surface Defect Detection,re08,http://arxiv.org/abs/1906.11561v1,,2019,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-093.json
ENG-THESIS-093,基于深度学习的接触网绝缘子表面缺陷图像式检测方法研究,reference,c-5635ced7,Oriented object detection in optical remote sensing images using deep learning: a survey,re08,http://arxiv.org/abs/2302.10473v6,,2023,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-093.json
ENG-THESIS-093,基于深度学习的接触网绝缘子表面缺陷图像式检测方法研究,reference,c-5af8d4a8,HyperDefect-YOLO: Enhance YOLO with HyperGraph Computation for Industrial Defect Detection,re08,http://arxiv.org/abs/2412.03969v1,,2024,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-093.json
ENG-THESIS-093,基于深度学习的接触网绝缘子表面缺陷图像式检测方法研究,reference,c-6b4164c5,YOLOPears: a novel benchmark of YOLO object detectors for multi-class pear surface defect detection in quality grading systems,re08,https://doi.org/10.3389/fpls.2025.1483824,,2025,Frontiers in Plant Science,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-093.json
ENG-THESIS-093,基于深度学习的接触网绝缘子表面缺陷图像式检测方法研究,reference,c-82b1eafb,AIn't Nothing But a Survey? Using Large Language Models for Coding German Open-Ended Survey Responses on Survey Motivation,re08,http://arxiv.org/abs/2506.14634v3,,2025,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-093.json
ENG-THESIS-093,基于深度学习的接触网绝缘子表面缺陷图像式检测方法研究,reference,c-868a89f5,DAMO-YOLO : A Report on Real-Time Object Detection Design,re08,http://arxiv.org/abs/2211.15444v4,,2022,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-093.json
ENG-THESIS-093,基于深度学习的接触网绝缘子表面缺陷图像式检测方法研究,reference,c-88f36b64,DeepInspect: An AI-Powered Defect Detection for Manufacturing Industries,re08,http://arxiv.org/abs/2311.03725v2,,2023,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-093.json
ENG-THESIS-093,基于深度学习的接触网绝缘子表面缺陷图像式检测方法研究,reference,c-a19ac215,PCB-defect: An annotated dataset for surface defect detection in printed circuit boards,re08,https://doi.org/10.1016/j.dib.2025.112296,,2026,Data in Brief,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-093.json
ENG-THESIS-093,基于深度学习的接触网绝缘子表面缺陷图像式检测方法研究,reference,c-ca4ba581,The Methanol Multibeam Survey,re08,http://arxiv.org/abs/1210.0979v1,,2012,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-093.json
ENG-THESIS-093,基于深度学习的接触网绝缘子表面缺陷图像式检测方法研究,reference,c-de07f41f,MS-YOLO: Infrared Object Detection for Edge Deployment via MobileNetV4 and SlideLoss,re08,http://arxiv.org/abs/2509.21696v1,,2025,,,,G:\PaperAgent\tmp_re04_eval\balanced40_re10_reflection\traces\ENG-THESIS-093.json
